doc_id,name,authority,applies_gov,applies_private,summary
1198,AWARE Act of 2024,United States Congress,True,False,"Mandates the Secretary of Defense to create a ledger of all uses by the Department of Defense of AI-enabled weapon, targeting, and decision support systems within three years.

Requires the ledger to be a structured, indexed database that is regularly updated.

Calls on the Secretary of Defense to develop a risk assessment process to evaluate dependability, cybersecurity, privacy, and civilian harm risk for each AI system.

Mandates annual reevaluations of each system, and when an AI model receives an update, a new system is procured, or a new weapons review is conducted.

Requires annotations in the ledger when AI systems are shared, exported, or used internationally, noting additional risks.

Obligates annual progress reports and submissions to Congress, including the ledger and risk assessment findings, to be publicly accessible"
1690,Data Protection Act of 2024,United States Congress,False,False,"Establishes the Data Protection Agency (DPA) as an independent entity responsible for regulating high-risk data practices and the collection, processing, and sharing of personal data. 

Defines high-risk data practices, which include the use of automated decision systems and processes involving biometric information, and mandates high-risk data practice risk assessments and impact evaluations.

Empowers the DPA to issue rules, conduct investigations, enforce federal privacy law, and impose penalties on violators.

Requires large data aggregators, those with significant revenue or who process data of many individuals, to report compliance and undergo regular examinations.

Transfers certain rulemaking and enforcement powers from the Federal Trade Commission to the DPA.

Mandates coordination with other federal and state agencies to ensure consistent privacy regulation.

Allows states to enforce protections, provided they do not conflict with this act. 

Authorizes appropriations for the DPA's operations and activities."
1765,"New York A 8808, Part MM (Artificial Intelligence Deceptive Practices Act)",New York,False,False,"Enacts laws addressing artificial intelligence (AI) deceptive practices to protect privacy and combat unauthorized digital alterations. 

Defines ""digitization"" as using AI and other technologies to alter realistic images or audio. 

Amends civil rights laws to establish a private right of action for false light invasion of privacy and unauthorized use of likeness or voice, including digitally altered depictions. 

Requires platforms and individuals to obtain consent before disseminating digitized images or audio depicting individuals in sensitive contexts without consent.

Mandates disclosures for political communications produced with digitized deceptive media within 60 days of an election, excluding satire, parody, or news reporting.

Prohibits coercion or impersonation using digitization, with heightened penalties for identity theft involving AI-altered representations. 

Allows legal actions against those intentionally causing emotional, financial, or social harm via AI-fabricated media. 

Incorporates these provisions into criminal and election laws, with penalties for violations and the possibility for injunctive relief."
1437,North Carolina HB 591 (Modernize Sex Crimes),North Carolina,False,False,"Amends offenses related to sexual extortion by making it a criminal act to use threats involving private images, including those modified by AI, to coerce victims, punishable as felonies depending on the circumstances.

Enhances definitions related to minors in sexual content, including AI-modified images, and escalates penalties for various degrees of exploitation, employing AI tools.

Mandates reporting to authorities if AI technology is used to distribute unlawful material depicting minors, extending jurisdiction over such offenses.

Incorporates AI-generated images into existing laws against the unauthorized disclosure of private images, classifying violations as felonies and establishing a civil cause of action.

Updates sex offender registration guidelines, emphasizing offenses involving digital or AI-enhanced sexual exploits of minors.

Sets effective date for enforcement of these provisions as December 1, 2024."
1097,Proposed Model AI Governance Framework for Generative AI,Government of Singapore,False,False,"Proposes a Model AI Governance Framework for Generative AI emphasizing accountability, data quality, trusted development, and deployment, aligning with global best practices.

Establishes accountability by encouraging clear responsibility allocation among stakeholders within AI development chains and calls for extending cloud shared responsibility models to AI.

Emphasizes data quality, including the use of trusted data sources and addressing issues around personal data and copyright material for model training.

Calls for transparency in AI model safety measures, akin to ""food labels,"" and suggests industry-standard practices for development, safety evaluation, and disclosure.

Proposes implementing incident reporting and third-party testing frameworks for AI safety and assurance.

Advocates for security measures specifically adapted for generative AI, including new tools and methods.

Highlights the importance of research in AI safety and alignment, international cooperation, and the use of AI for public good, including democratization of access and responsible AI adoption in public services."
1759,Michigan H 5507 (School Aid),Michigan,False,False,"Allocates up to $500,000 to enhance awareness and responsible use of artificial intelligence in schools.

Requires Michigan Virtual University to integrate AI principles in its training programs for educational personnel.

Mandates the Michigan Virtual Learning Research Institute to research and recommend virtual education delivery models leveraging AI.

Instructs the institute to analyze and report on AI-enhanced virtual learning effectiveness by reviewing data from virtual course providers.

Encourages partnerships with districts to study AI-driven competency-based virtual learning models.

Tasks the institute with policy recommendations to the governor on AI and virtual learning implementation.

Designates funds for AI-related professional development programs for educators and stakeholders.

Requires ongoing reports on the implementation of AI in virtual education, including its effectiveness, with a focus on elevating education delivery models in Michigan.

Supports the dissemination of best practices and standards for AI-integrated virtual learning across the state."
1434,New Jersey S 3432 (Next New Jersey Program Act),New Jersey,False,False,"Establishes the ""Next New Jersey Program"" to drive investment into New Jersey’s AI sector, creating jobs and economic opportunities.

Requires businesses to invest a minimum of $100 million in capital and create at least 100 new full-time jobs to be eligible for tax credits.

Mandates businesses or divisions engaged in AI or large-scale AI data centers, demonstrating over 50% of revenue or employment in AI activities.

Stipulates collaboration with New Jersey-based research entities or startups.

Enforces compliance with environmental and labor standards, including prevailing wage for construction workers.

Enables businesses meeting criteria to apply for tax credits valid until March 1, 2029.

Empowers the New Jersey Economic Development Authority to oversee eligibility and award decisions, ensuring businesses remain compliant to retain credits.

Allows tax credit transfer certificates, with conditions on their sale and application.

Caps overall tax credits under the act at $250 million annually from a broader $11.5 billion limit across various programs over nine years."
1766,"Wyoming H 1 (General Government Appropriations), Section 067",Wyoming,False,False,"Appropriates $2.5 million for building artificial intelligence expertise at the University of Wyoming, requiring a matching ratio of 1:1 from non-public sources.

Specifies that the AI-related funding should not be included in the university's standard budget for the next fiscal biennium.

Conditions the use of AI funds upon securing matched contributions from individuals, partnerships, corporations, or other entities.

Prohibits the transfer or expenditure of AI appropriation for any purpose other than building AI expertise.

Includes intent for developing AI expertise funding to be temporary and contingent on nonstate matching funds.

States that the appropriation's intent is not to support any office or program related to diversity, equity, and inclusion.

Overall, emphasizes the development of AI expertise through matched funding, with specific conditions and limitations on its use and future budget inclusion."
1774,"Utah H 534 (Boards and Commissions Modifications), Section 55-56",Utah,False,False,"Amends legislation to define ""deep technology"" to include artificial intelligence and other emerging technologies.

Mandates the development and oversight of a deep technology talent initiative by the board, effective May 1, 2024.

Requires institutions of higher education to submit proposals for partnering with employers to create programs in deep technology fields.

Stipulates proposal criteria must include program responsiveness to state needs, partnerships, and employer involvement.

Obligates the advisory council to review and prioritize program proposals based on capacity expansion, integration, and cost-effectiveness.

Directs the board to fund approved programs by evaluating recommendations from the advisory council and considering legislative appropriations.

Requires funded institutions to report annually on program activities and outcomes, including student enrollment and employment metrics.

Compels the board to provide an annual report on program successes and challenges to legislative committees."
1135,Measures for Promoting Innovation and Development of Artificial General Intelligence in Beijing,Chinese provincial and local governments,False,False,"Mobilizes commercial computing resources to meet the requirements of the AGI sector, showcasing cooperation with cloud service providers to enhance access to diverse and high-quality computing power.

Promotes the construction of new computing facilities, including the Beijing AI Public Computing Power Center, to advance computing capabilities.

Establishes an integrated multi-cloud computing management platform to optimize computing power management and operations.

Collects high-quality training datasets, ensuring legal compliance and promoting the trading of data through legitimate channels.

Plans to set up data training bases and a crowdsourcing service platform for dataset annotation, enhancing data quality and collaboration.

Explores innovative algorithms for large models, supporting an open-source technical ecosystem and developing governance tools for data management.

Facilitates the practical application of AGI in various sectors, including government, medicine, finance, and urban governance.

Innovates regulatory policies, promoting inclusive and prudent supervision systems while strengthening network and data security."
1536,Virginia SB 731 (Child Pornography),Virginia,False,False,"Defines ""child pornography"" to include sexually explicit visual material involving identifiable or depicted minors, affecting both real and digitally created images.

Establishes penalties for production, solicitation, and financing of child pornography, escalating based on the minor’s age and the offender's age difference, with mandatory minimum sentences.

Infers depicted individuals presented as minors under 18 in visual material are minors for the purposes of prosecution.

Allows prosecution in the jurisdiction where the act occurs, the offender resides, or where the material is associated.

Notes potential increases in imprisonment periods, requiring a minimum fiscal impact assignment of $50,000 due to unknown appropriations for adult and juvenile facilities."
1771,"G20 Ministerial Statement on Trade and Digital Economy (Annex ""G20 AI Principles"")",Other multinational,False,False,"Support the responsible stewardship of trustworthy AI by engaging stakeholders to achieve inclusive growth, sustainable development, and well-being.

Require AI actors to respect human-centered values, including the rule of law, human rights, and democratic values, throughout the AI lifecycle, supported by appropriate safeguards.

Commit AI actors to transparency and explainability, providing clear information to foster AI understanding and accountability.

Ensure robustness, security, and safety of AI systems, with traceability and systematic risk management throughout their lifecycle.

Hold AI actors accountable for aligning with the principles based on roles and context.

Encourage governments to invest in AI R&D, supporting open, unbiased datasets, and fostering a digital AI ecosystem.

Promote an enabling policy environment for AI, ensuring policy adaptation, assessment mechanisms, and readiness for labor market transformation.

Engage in international cooperation to advance AI principles, share AI knowledge, and develop global technical standards.

Encourage multi-stakeholder collaboration to monitor AI developments and ensure adherence to these principles."
1773,"DIFC Data Protection Regulations, Regulation 10 ",Government of the United Arab Emirates,False,False,"Requires Deployers and Operators of autonomous and semi-autonomous systems to adhere to personal data processing principles.

Mandates clear notification to users of such systems about underlying technology and data processing purposes, with detailed descriptions of system capabilities and safeguards.

Obligates the provision of evidence of compliance with audit and certification requirements, and human intervention algorithms in cases of bias or legal non-compliance.

Imposes design requirements focused on ethics, fairness, transparency, security, and accountability.

Prohibits systems from processing personal data unless in compliance with human-defined purposes and legal frameworks.

Forbids use in high-risk processing without compliance with certification requirements and appointment of an Autonomous Systems Officer.

Deems Deployers as Controllers and Operators as Processors of personal data.

Allows data subjects to challenge processing outcomes per applicable law."
1664,Connecticut SB 260 (Autonomous Vehicles),Connecticut,False,False,"Establishes a pilot program for testing fully autonomous vehicles in up to four municipalities, requiring participation from autonomous vehicle testers and compliance with specific operational constraints.

Mandates that autonomous vehicle testers register vehicles, provide liability insurance, and ensure a licensed operator is present who can take manual control if needed.

Prohibits testing on limited access highways and allows the Secretary of the Office of Policy and Management to halt testing if public safety is at risk or compliance issues arise.

Creates a task force to study autonomous vehicle regulation, evaluate national and state standards, and assess the pilot program, providing reports on findings and recommendations for potential legislation.

Requires the Secretary to submit annual reports on the pilot program's progress to the General Assembly’s transportation committee.

Stipulates the task force composition, appointment deadlines, and reporting requirements, with a final report due by January 1, 2019."
795,"Simplify IRS Act, Sec. 201 (""Tax Gap Projection"")",United States Congress,False,False,"Mandates the Commissioner of Internal Revenue to use artificial intelligence, including neural machine learning, to reduce taxpayer burden during National Research Program audits and improve the accuracy of tax gap projections.

Requires use of AI and data analysis tools to calculate and project the tax gap, which is the difference between taxes owed and taxes collected.

Prohibits conducting more National Research Program audits in any fiscal year than the number conducted in fiscal year 2022. 

Obligates the Commissioner to submit an annual tax gap projection to Congress, detailing the estimate using the latest data available, by July 31 each year.

Defines the term ""tax gap"" as the difference between tax liabilities owed under the Internal Revenue Code and those actually collected by the IRS."
1761,"New Mexico S 192 (Appropriations and Legislative Confidentiality), Section 9.",New Mexico,False,False,"Appropriates $290,000 for the purchase of artificial intelligence equipment and to contract with consultants at the ASK Academy Charter School in Sandoval County."
1527,Oklahoma H 3642 (Oklahoma Law on Obscenity and Child Pornography),Oklahoma,False,False,"Amends Oklahoma laws to enhance penalties for offenses involving child pornography, specifically targeting AI-generated images. 

Defines ""child pornography"" to include computer-generated images and altered images that depict minors in sexually explicit conduct, regardless of whether the image is real or synthetic. 

Establishes that possessing, distributing, or creating such images, including those utilizing AI technology, is a felony with penalties up to 20 years imprisonment and a $25,000 fine. 

Specifies that possession of 100 or more images constitutes aggravated possession, punishable by life imprisonment and a $10,000 fine, with required sex offender registration.  

Clarifies that AI-generated and computer-altered images count as independent offenses. 

Mandates that this act becomes effective on November 1, 2024."
1762,"Minnesota H 4772 (Elections policy), Sec. 76-77",Minnesota,False,False,"Amends Minnesota law to criminalize the dissemination of deep fakes intended to influence elections.

Prohibits the distribution of deep fakes within 90 days before elections or political conventions without consent if intended to harm a candidate or influence election outcomes.

Excludes broadcasters following federal law from these prohibitions.

Imposes penalties for violations, including imprisonment up to five years and fines up to $10,000 based on prior offenses or intent to cause harm.

Requires that candidates convicted under this law forfeit their nomination or office.

Disqualifies individuals convicted under this law from holding certain public offices.

Sets the effective date for July 1, 2024, applicable to crimes committed thereafter."
1764,Minnesota S 2909 (State Government),Minnesota,False,False,"Requires the superintendent to prepare an annual report on the Minnesota Fusion Center (MNFC), detailing its general activities and monitored types, including AI or social media analysis tools.

Mandates inclusion of the MNFC's budget, staffing, and the technological tools utilized, specifically AI and data analysis technologies.

Obliges reporting on audit findings, data requests, suspicious activity reports (SARs), and the impact of AI tools in processing these reports.

Specifies the report must contain information on the MNFC's collaborations with local, state, and federal agencies, including data sharing and investigations aided by SARs and requests for information (RFIs).

Ensures the report's availability to relevant legislative committees and online by February 15 each year, starting in 2024."
1663,California (2017) AB 1444 (Livermore Amador Valley Transit Authority),California,False,False,"Authorize the Livermore Amador Valley Transit Authority to conduct a shared autonomous vehicle (SAV) demonstration project in the City of Dublin, California, for vehicles lacking traditional controls such as a steering wheel or pedals.

Require vehicles to operate below 35 miles per hour.

Mandate obtaining insurance or self-insurance of five million dollars and approval from local authorities.

Certify compliance with federal safety standards and National Highway Traffic Safety Administration guidance, ensuring vehicles operate only in approved conditions.

Require disclosure of personal data collection to participants and establish a law enforcement interaction plan.

Oblige reporting of accidents and disengagements during testing to the Department of Motor Vehicles (DMV).

Allow the DMV to require data collection for safety evaluations.

Specify that the section becomes inoperative on May 1, 2018, and repeals on January 1, 2019.

Clarify that this project does not influence statewide autonomous vehicle regulations."
1138,2023 Remarks by Ambassador Zhang at the UNSC Briefing on AI,Chinese central government,False,False,"Calls for adherence to ethical principles in AI development, emphasizing people-oriented AI and the need to establish ethical norms and regulatory systems tailored to national conditions.

Stresses safety and controllability, urging the international community to establish risk control mechanisms and accountability structures to prevent AI misuse and autonomous lethal technologies.

Advocates for fairness and inclusiveness, highlighting the importance of ensuring equal access to AI benefits for developing countries and opposing technological hegemony and exclusionary practices.

Promotes openness and inclusivity, encouraging international cooperation across disciplines, regions, and organizations under the UN framework to create a non-discriminatory environment for AI.

Emphasizes peaceful utilization of AI, underscoring the necessity of AI for sustainable development and responsible defense policies to prevent its misuse in military contexts.

Underlines China's commitment to international cooperation in AI governance, referencing past initiatives and ongoing efforts to establish a global framework for AI security governance."
1470,Michigan HB 5143 (Campaign Finance Act),Michigan,False,False,"Define ""artificial intelligence"" as a machine-based system capable of making predictions, recommendations, or decisions for human-defined objectives, affecting real or virtual environments, using both machine and human inputs.

Mandate AI systems to perceive environments, abstract perceptions into models through automated analysis, and use model inference for decision-making.

Condition enactment of this amendment on the passage of House Bill No. 5141."
1579,California SB 1398 (Consumer notices of automated vehicles),California,False,False,"Prohibits dealers or manufacturers in California from selling or upgrading vehicles with partial driving automation features without providing a distinct notice, including the feature's name, functions, and limitations.

Prevents manufacturers or dealers from using language in marketing materials that implies partial driving automation features make a vehicle autonomous when it does not.

Defines ""partial driving automation feature"" according to the Society of Automotive Engineers' Level 2 partial driving automation.

Affirms that compliance with these provisions does not alter existing duty of care or civil liability for manufacturers or dealers.

Obligates manufacturers to provide dealers with necessary information to comply with notice requirements.

Exempts manufacturers from violation if they provide required information to dealers and dealers fail to notify buyers.

States that no reimbursement is needed under California's constitutional provisions due to changes in crime definition or penalties."
769,Google AI Principles,Private-sector companies,False,False,"Commit to developing AI responsibly, focusing on social benefits by evaluating potential applications for transformative impacts in various fields.

Seek to avoid creating or reinforcing unfair biases, particularly concerning sensitive characteristics.

Ensure AI systems are designed and tested for safety, applying strong security practices and closely monitoring post-deployment.

Maintain accountability to people by allowing for feedback, explanations, and human control over AI technologies.

Incorporate privacy principles, offering notice, consent, and transparency, while upholding privacy safeguards in AI architecture.

Aspire to scientific excellence, leveraging AI for advancements in critical scientific areas.

Limit use to applications adhering to these principles, considering factors like purpose, uniqueness, scale, and Google's role.

Prohibit AI involvement in technologies causing harm, weapons, surveillance violating norms, or contravening international law. 

Adapt the prohibitions list as AI experience grows."
1760,"Maryland H 1390 (Public School Construction Funding and Administration), Sec. 5.",Maryland,False,False,"Directs the Interagency Commission on School Construction to report to the General Assembly by December 15, 2024.

Requires the report to assess the eligibility for school construction funding for artificial intelligence weapon detection systems."
1777,"Illinois HB 4844, Sec 90 (""Generative AI and Natural Language Processing Task Force"")",Illinois,False,False,"Amends the Department of Innovation and Technology Act by establishing the Generative AI and Natural Language Processing Task Force.

Mandates the Task Force to investigate and report on generative AI and natural language processing software.

Comprises the Task Force of government officials, educators, cybersecurity experts, AI experts, business and labor association members, and other stakeholders.

Requires the Task Force to hold at least five public meetings across various Illinois regions in a hybrid format.

Obligates the Task Force to recommend legislation to protect consumer information, suggest model policies for AI use in schools, and assess AI's impact on public services, civil rights, the workforce, and cybersecurity.

Instructs the Department to provide administrative and technical support to the Task Force.

Requires the Task Force to file a report by December 31, 2024, with the Governor and the General Assembly summarizing its findings and recommendations."
1625,New Jersey (2019) AJR 164 (Advanced Autonomous Vehicle Task Force),New Jersey,False,False,"Establishes the ""New Jersey Advanced Autonomous Vehicle Task Force"" to study and recommend policies for the safe integration of autonomous vehicles on state roads.

Comprises 11 members, including key state officials and public experts appointed by the Governor.

Mandates the task force to hold its initial meeting within 90 days of the law's effective date and to elect a chair from among its members.

Requires the task force to issue a report within 180 days after its first meeting, evaluating existing laws, proposing pilot programs, and suggesting legislative measures.

Entitles the task force to utilize the services of state employees and receive assistance from the New Jersey Motor Vehicle Commission, Department of Transportation, and Alan M. Voorhees Transportation Center.

Defines ""advanced autonomous vehicle"" as one with a driving automation level of 3, 4, or 5, per SAE J3016 standards.

Expires the act upon the report's submission."
1508,"Iowa S 2243 (Sexual Exploitation of Minors, Use of Falsely Created Images)",Iowa,False,False,"Amends existing law to make it unlawful to knowingly purchase or possess visual depictions of a minor engaging in a prohibited sexual act or its simulation.

Requires separate prosecution and punishment for each different minor depicted in such visual content, though multiple depictions of the same minor are treated as a single offense.

Classifies a first offense as a class ""D"" felony and a second or subsequent offense as a class ""C"" felony.

Establishes that prior convictions or deferred judgments under this law, or similar laws in other jurisdictions, constitute second or subsequent offenses."
1768,South Carolina 2023 H 4754 (Sec 4),South Carolina,False,False,"Amends Article 7, Chapter 57, Title 40 of the S.C. Code by adding Section 40-57-820.

Holds a licensee accountable for all work produced with the assistance of artificial intelligence, machine learning, or similar programs.

Treats violations committed through the use of these technologies as if committed directly by the licensee."
1769,"Oregon S 5701 (State Financial Administration), Section 488.",Oregon,False,False,"Increases the General Fund appropriation to the Higher Education Coordinating Commission for public university programs by $100,000.

Allocates this increased funding to the University of Oregon Labor Education and Research Center.

Directs the Center to research the potential workforce impacts of automation and artificial intelligence across Oregon’s key economic industries."
1770,"G20 Ministerial Statement on Trade and Digital Economy (Sec I, Subsec 3 ""Human-centered Artificial Intelligence"")",Other multinational,False,False,"Endeavors to create an enabling environment for human-centered AI that fosters innovation, investment, digital entrepreneurship, and adoption of AI by MSMEs.

Recognizes AI's potential to promote inclusive economic growth and societal benefits, advancing sustainable and inclusive societies while empowering individuals.

Commits to addressing societal challenges posed by AI, such as transitions in the labor market, privacy, security, and ethical issues, through a human-centered approach guided by the G20 AI Principles.

Stipulates principles of inclusive growth, human-centered values, transparency, robustness, and accountability to maximize AI benefits while minimizing risks, with a focus on international cooperation and inclusion of developing countries.

Affirms the need to promote privacy protection, AI capacity building, and skills development.

Commits to international cooperation in research, policy development, and information sharing through the G20 Repository of Digital Policies and collaborative efforts."
1778,"North Carolina Current Operations Appropriations Act of 2023, SECTION 7.36.(h)",North Carolina,False,False,"Allocates $3.2 million to New Hanover County Schools and $2 million to Davidson County Schools for an AI School Safety Pilot Program.

Requires use of funds to implement AI technology into existing school safety systems, including access controls, alerting protocols, and intercom systems.

Mandates participating public school units to report to the Joint Legislative Education Oversight Committee by January 15, 2025.

Directs reports to include details on school participation, fund usage, impact on safety outcomes, AI system capabilities compared to traditional safety measures, and any additional relevant information."
1779,"Maryland S 360 (Budget Bill Fiscal Year 2025), Section 21., Subsection (50)",Maryland,False,False,"Adds $500,000 in general funds to support the Center for Equitable Artificial Intelligence and Machine Learning Systems at Morgan State University.

Prohibits the transfer of unexpended funds to any other purpose.

Requires unspent funds to revert to the General Fund."
1426,Maryland S 1068 (Evaluation and Development of a 3-1-1 Portal),Maryland,False,False,"Requires the Maryland Department of Information Technology to evaluate the potential use of artificial intelligence in developing a statewide virtual 3-1-1 portal for nonemergency government information and services.

Mandates the prioritization of creating the virtual 3-1-1 portal if the AI application is deemed feasible.

Sets the effective date of this Act as July 1, 2024.

Receives approval from the Governor on May 9, 2024."
1775,"Washington S 5950, Sec. 129, Subsection 50",Washington,False,False,"Allocate $300,000 from the general fund for fiscal year 2024 to the city of Seattle for leasing space dedicated to nonprofit and academic institutions.

Provide $500,000 for fiscal year 2025 for the same purpose.

Focus efforts on incubating technology business startups with an emphasis on artificial intelligence.

Support the development and teaching of curricula aimed at equipping workers with skills to utilize AI as a business resource."
826,"DEEPFAKES Accountability Act, Sec. 2 (""Transparency Requirements"")",United States Congress,False,True,"Outlines transparency requirements for advanced technological false personation records, requiring producers of such records to include content provenance technologies to identify alterations, as well as disclosures to detail the extent of alterations.

Mandates specific disclosure formats for audiovisual, visual, and audio records.

Imposes criminal penalties, including fines and imprisonment of up to 5 years, for intentionally failing to disclose or altering existing disclosures.

Imposes civil penalties up to $150,000 per violation and allows for private rights of action for damages and injunctive relief.

Establishes coordinators for deepfake-related violations in each U.S. Attorney’s Office."
534,Sensible Classification Act of 2023,United States Congress,True,False,"Mandates the research and recommendation of AI and machine learning solutions for efficient classification and declassification systems, to be interoperable across the Federal Government.

Requires the Administrator of the Office of Electronic Government to consult with key defense and intelligence agencies for technology implementation and submit a report on the recommended solution."
906,Federal AI Governance and Transparency Act,United States Congress,True,False,"Amends chapter 35 of title 44, United States Code, to establish Federal AI system governance requirements.

Instructs Federal actions involving AI to align with the Constitution, relevant laws, and policies, protecting civil rights and privacy.

Mandates the assessment and management of AI risks before deployment, ensuring AI outcomes remain ethical and accurate.

Requires transparency and explainability of AI systems' purpose, operations, and outcomes to maintain safety and security, and protect against vulnerabilities.

Obligates regular testing and oversight of AI applications to ensure they align with intended purposes and create mechanisms to deactivate AI systems that do not meet standards.

Instructs agencies to publicly disclose AI use to stakeholders and establish notification and appeal processes for AI-based decisions.

Establishes a Federal AI System Inventory for cataloging agency AI governance charters to be publicly available and regularly updated."
410,H.R. 7381 (Health AI),United States Congress,False,False,"Establishes a grant program by the Director of the National Institutes of Health to fund research on the use of generative AI in health care.

Permits research to include enhancing note-taking, reducing administrative burdens, expediting insurance claims, improving customer service efficiency, and other health care improvements.

Prioritizes grants for entities promoting AI adoption in health care, investing in workforce development, mitigating workforce burnout, reducing health disparities, and improving care for medically underserved populations.

Defines eligible entities to include higher education institutions, nonprofit organizations, and various governmental agencies.

Defines ""generative artificial intelligence"" as AI producing content in response to prompts."
768,Anthropic Responsible Scaling Policy,Private-sector companies,False,True,"Establishes AI Safety Level (ASL) Standards to guide safe deployment and security for current and future AI models, categorizing measures into Deployment and Security Standards.

Requires all current models to meet ASL-2 standards, focusing on safe usage and protection from unauthorized access.

Introduces Capability Thresholds to determine when stronger safeguards (ASL-3 or higher) are needed, specifying Required Safeguards for particular risks including Chemical, Biological, Radiological, and Nuclear (CBRN) capabilities and Autonomous AI R&D.

Mandates comprehensive assessments to ensure models remain below Capability Thresholds, with stricter ASL-3 standards implemented if thresholds are surpassed.

Outlines internal governance practices including a Responsible Scaling Officer role, transparency measures, and procedures for noncompliance whistleblowing.

Commits to public transparency, expert input, and notifying US Government if standards beyond ASL-2 are needed."
1293,TAKE IT DOWN Act,United States Congress,False,True,"Amends the Communications Act to criminalize the non-consensual production and dissemination of pornography, especially when intended to cause harm or when involving minors.

Requires covered platforms to establish a takedown process for such depictions, and mandates them to remove the content within 48 hours upon valid request.

Levels criminal punishments, including imprisonment, on violators of this law.

Grants enforcement authority to the Federal Trade Commission.

Defines key terms relevant to the instrument, including ""covered platform,"" ""deepfake,"" and ""intimate visual depiction."""
1163,Safe and Secure Innovation for Frontier AI Act (SB 1047),California,False,True,"Requires developers of frontier AI models to implement comprehensive safety and security protocols, including cybersecurity protections, full shutdown capabilities, and detailed risk assessments.

Mandates annual independent audits and public disclosure of redacted audit reports and obligates developers to report AI safety incidents to the Attorney General within 72 hours.

Establishes policies for entities operating computer clusters to assess whether customers intend to use the clusters for training covered models.

Creates the Board of Frontier Models to update AI model thresholds and auditing requirements, ensuring alignment with technological advancements and best practices.

Imposes penalties for non-compliance, including civil penalties, injunctive relief, and punitive damages.

Introduces CalCompute, a public cloud computing cluster to support AI research and innovation, with a framework to be developed by a consortium. "
767,OpenAI Charter,Private-sector companies,False,True,"Outlines OpenAI's commits to using influence over AGI deployment to ensure it benefits all of humanity and avoids harm or power concentration.

Pledges to assist other safety-conscious AGI projects nearing completion, rather than compete, under specific conditions.

Strive for technical leadership within OpenAI and cooperate with other research and policy institutions.

Commit to multistakeholder cooperation and publish its research while acknowledging potential safety and security constraints on traditional AI research publishing."
36,Provisions on the Administration of Deep Synthesis Internet Information Services,Chinese central government,False,True,"Prohibits generative AI (""deep synthesis"") systems in China from producing a variety of forms of unwanted content, including false information or content that harms lawful rights, national security and ""social order.""

Requires deep synthesis systems to verify the true identity of each of their users.

Requires deep synthesis developers to assess the security of their AI systems, including by assessing the systems' cybersecurity attributes and their ability to abide by relevant regulations.

Requires deep synthesis systems to notify any individuals whose biometric information is edited in the production of AI-generated content.

Requires the labelling or watermarking  of realistic deep synthesis content that could potentially mislead or confuse the public.

Requires deep synthesis developers to submit filings with the relevant authorities, and requires regulators to carry out inspections of deep synthesis systems."
508,STAND with Taiwan Act,United States Congress,False,False,"Mandates the imposition of sanctions on the People's Republic of China if the People’s Liberation Army initiates a military invasion of Taiwan. 

Requires sanctions against Chinese officials and entities involved in military campaigns or efforts undermining Taiwan's security and infrastructure.

Blocks property and imposes visa restrictions on identified Chinese officials and affiliates involved in military and coercive actions against Taiwan.

Prohibits U.S. financial institutions from investments that benefit Chinese government-controlled entities or priority sectors like artificial intelligence and other advanced technologies.

Bans the listing and trading of securities of Chinese entities on U.S. securities exchanges following an invasion.

Prohibits the importation of goods from China post-invasion unless exceptions for national security are made.

Grants the President authority to enforce sanctions and provides for penalties under the International Emergency Economic Powers Act."
772,NIST AI Risk Management Framework,National Institute of Standards and Technology,False,True,"Articulates characteristics of trustworthy AI, including validity, reliability, safety, security, accountability, explainability, privacy enhancement, and fairness in managing harmful bias. 

Encourages a balance of these characteristics based on AI systems' context of use, noting tradeoffs such as interpretability versus privacy. 

Emphasizes the importance of human judgment in deciding metrics and thresholds for AI trustworthiness. 

Stipulates that trustworthy AI depends on social and organizational behavior, datasets, model choices, and human interactions. 

Mandates addressing AI risks through ongoing testing, monitoring, and balancing accuracy and robustness. 

Calls for clear information and responsible decision-making to ensure safe AI operation. 

Advocates for secure and resilient AI systems that withstand adverse events and protect against unauthorized access. 

Promotes transparency and accountability to enhance confidence in AI systems, with transparency enabling actionable redress. 

Urges explainability and interpretability to improve understanding of AI system operations and outputs. 

Encourages privacy-enhancing technologies to safeguard autonomy and identity, acknowledging tradeoffs with accuracy. 

Highlights fairness in AI, addressing harmful bias and discrimination, and recognizing systemic, computational, and human-cognitive biases. 

Outlines AI risk management framework (AI RMF) functions: GOVERN, MAP, MEASURE, and MANAGE, emphasizing a continuous and iterative process. 

Specifies GOVERN function for cultivating risk management culture, policies, and accountability in AI development and deployment. 

Describes MAP function for establishing context and understanding AI system impacts to inform risk management decisions. 

Details MEASURE function for using tools and methodologies to assess AI risks and system trustworthiness. 

Explains MANAGE function for prioritizing and responding to AI risks, maximizing benefits, and managing third-party risks."
394,Artificial Intelligence Bug Bounty Act of 2023,United States Congress,True,False,"Mandates the Chief Data and Artificial Intelligence Officer of the Department of Defense to develop a bug bounty program for AI products within 180 days of enactment.

Allows collaboration with other government agencies possessing cybersecurity and AI expertise during program development.

Authorizes the implementation of the developed bug bounty program.

Ensures that Department of Defense contracts permit participation in the bug bounty program.

Requires the Chief to brief congressional defense committees within one year on the development, implementation, and long-term plans of relevant bug bounty programs."
